Flow Duration,Total Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Min,Bwd Packet Length Std,Flow Bytes/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Mean,Bwd IAT Min,Bwd PSH Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Mean,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ECE Flag Count,Down/Up Ratio,Fwd Segment Size Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Active Mean,Active Std,Active Max,Idle Std,Idle Min,Label
178345,5,169,0,0.0,0.0,0,46.32032888877154,1009.4943358511894,19816.14650148974,29547.368421748262,68738,2,177375,44343.75885449407,57945.90289307416,120957,2,42427.70772911449,5,0,0,132,116,29.16431642675613,29.16431642675613,15.376175153692238,1206.0027825779357,2,4,0,0,0,1,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,2
159229,3,11,0,0.0,0.0,0,3.0831253117060107,28.037361311080023,24858.678646333658,42648.33074320692,114594,1,127687,37000.39476078032,56889.486933139066,109666,6,25476.137676668888,1,0,0,79,60,34.48691846334801,24.10387267830088,1.0234528972151538,19.3432597573128,1,1,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,2
234106,5,2618,0,33.888997437485216,37.79300166563823,0,158.86746532986484,6081.56123342743,19952.02816308018,29166.146395337997,70820,2,220168,45826.70587669043,58439.38744308731,125395,2,38731.20696047482,5,0,0,143,146,27.26547779410808,29.05777658715629,137.84442169338683,81805.26238944876,1,4,0,0,0,1,33.888997437485216,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,2
1149065,6,726,0,30.10325099684424,42.31711741698611,0,35.164058986712305,1635.5611566689167,141449.39108319872,235721.07148394888,671045,2,860945,170745.9473159997,291970.91648627096,674247,3,503714.91882371984,7,0,0,154,87,5.62268514801486,3.75864301862998,48.75469128981757,24406.648708120618,1,4,0,0,0,0,30.10325099684424,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,2
292884,5,103,0,0.0,0.0,0,28.45193699849149,545.1092616508129,32542.714881286876,66261.79348043316,192964,2,291920,72980.24190296652,109637.76330004534,229962,5,69428.28983948525,3,0,0,132,116,20.58780274642312,20.58780274642312,9.4447076957808,624.1258249637378,2,4,0,0,0,1,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,2
93849,3,2,0,0.0,0.0,0,0.8114790880427745,7.379438098560964,19527.98440710969,26879.821304707868,61652,1,54055,19962.712896125187,29426.27678343827,49308,6,6706.060417472454,1,0,0,65,45,40.43237089271115,27.247748773632694,0.2693729705158611,5.091149142735665,1,0,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,2
517748,7,12268,0,167.89243015573243,187.23359710562448,0,594.0481390701037,25881.423170549075,27506.130894861853,47901.24385382246,147545,2,452536,67479.2980802496,88891.05637338411,203044,5,39001.33912288725,2,0,0,188,265,15.02844873438228,23.90783209428083,618.8364504581181,400188.9877887844,1,4,0,0,0,1,167.89243015573243,0,0,0,16383,16383,3,0.0,0.0,0,0.0,0,2
584726,5,32,0,4.984506013996846,7.721963514270957,0,8.814705551852047,105.38488913627988,68816.976893844,135168.5925899199,402300,2,513684,118086.03469291884,192665.4108418745,419588,7,196944.36090987967,3,0,0,136,106,10.725221370357335,10.133995999033475,5.916772134490649,225.44050044369905,1,4,0,0,0,0,4.984506013996846,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,2
669718,5,27,0,7.29706855982853,11.304570005914584,0,7.567854171154296,105.7496867902937,80045.48883517251,150979.9654617965,444750,2,566160,126410.01324346616,208436.612702861,459592,6,244222.5612397513,4,0,0,138,102,9.92398250778227,9.058458009116674,6.890413524697307,296.5533316905951,1,4,0,0,0,0,7.29706855982853,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,2
343237,4,34,0,0.0,0.0,0,9.47659930048734,86.17841045230512,39861.74321052672,87028.28475484977,263597,1,334922,84952.39304999654,134183.79355162304,279542,8,78303.90613551269,1,0,0,119,102,17.753637082336123,15.255536247180984,3.1457861842352823,59.455358881882056,1,3,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,2
249215,5,128,0,0.0,0.0,0,35.264474005306184,722.1615964568,27690.55926540919,52263.9820975144,145601,2,248248,62062.24202302978,89929.62648863187,188402,4,59133.99665619664,4,0,0,132,116,23.857700630658822,23.857700630658822,11.706150236881538,845.9733382430838,2,4,0,0,0,1,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,2
394229,5,46,0,0.0,0.0,0,12.641833941617264,134.21745189730086,43803.28935718036,98747.0247992878,302881,2,393272,98318.042358813,155375.1550728515,326410,8,93318.63142040667,2,0,0,132,116,12.999231486772317,12.999231486772317,4.196495525155189,109.27621103148316,2,4,0,0,0,1,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,2
138895,4,125,0,0.0,0.0,0,34.412476837371095,755.6064605706673,18233.41059336072,24416.27983910777,51973,1,125975,33478.57243760124,43100.43392398294,86110,3,28264.45328212271,4,0,0,111,94,33.6389581815032,29.581336334088725,11.423327165836344,904.7275115342384,1,2,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,2
159080,4,162,0,0.0,0.0,0,44.56816130402083,978.5982792294236,18413.331400781302,25351.591119293324,54698,1,154962,39263.46445538537,50031.118780266006,103334,2,36605.4603775324,5,0,0,126,110,31.00733149699113,29.93858349475986,14.794537753315948,1171.727390062623,1,3,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,2
465877,6,6811,0,92.9544575889122,103.6627884010648,0,334.03157054122937,14376.062443335426,35142.59170766274,71641.20714986937,220415,2,429345,82059.25265641083,120037.48836521864,261211,6,64014.25859206475,2,0,0,163,198,13.878559126727955,18.79467275482771,344.3260267261114,221598.7823575727,1,4,0,0,0,1,92.9544575889122,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,2
373997,5,57,0,0.0,0.0,0,15.798134627641693,216.24715760772247,41555.24841681228,92261.73134303917,280938,2,373038,93259.6492115042,146244.22401502338,307155,8,88549.20637302002,2,0,0,132,116,14.514200275186816,14.514200275186816,5.244239212527611,212.05986676149635,2,4,0,0,0,1,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,2
115697,3,83,0,0.0,0.0,0,22.7416380494743,499.3458830455757,18026.64690895427,23341.42691280885,48842,1,92663,26830.616569470352,35135.74125230514,66316,4,18679.028542027023,3,0,0,93,75,36.663204443360506,29.17079049315417,7.549156457231726,597.8931914127527,1,1,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,2
154144,4,153,0,0.0,0.0,0,42.084367391970176,924.060771349914,18369.32784714688,25122.840366823013,54032,1,147873,37848.64306911374,48336.068790390105,99121,2,34565.48535546633,5,0,0,122,106,31.650953141523917,29.851210917787206,13.970034750990507,1106.4267522784482,1,3,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,2
794757,7,7780,0,115.19417532483716,132.23742744335652,0,376.3465416473625,16457.21303062156,75972.82451307018,126788.53641669649,366820,2,630805,110715.50555507772,173694.96676543957,401082,4,237222.7664751164,4,0,0,175,194,11.074372804016871,15.675755621188522,397.6083558281656,254149.1679283157,1,4,0,0,0,0,115.19417532483716,0,0,0,16383,16383,3,0.0,0.0,0,0.0,0,2
279798,5,111,0,0.0,0.0,0,30.493338744295905,598.1636443294155,31088.74862242339,62067.29786654556,178772,2,278834,69708.62312228317,103732.14768971888,217508,5,66343.56706217537,4,0,0,132,116,21.567639662215814,21.567639662215814,10.122357262575289,690.6032474654874,2,4,0,0,0,1,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,2
312751,5,92,0,0.0,0.0,0,25.35267958934051,464.5620646365386,34750.12736621278,72629.87934873927,214511,2,311788,77947.21558504048,118603.67261873742,248868,6,74111.51789217179,3,0,0,132,116,19.1002137271272,19.1002137271272,8.415899699014737,523.1997604821862,2,4,0,0,0,1,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,2
1177704,5,0,0,21.11899773419708,32.717410612706715,0,0.115562121353752,107.93004180202873,147157.05607314265,245482.78285738576,698466,2,879801,176161.50739527107,302699.33243346534,698693,3,526799.1071710004,7,0,0,151,76,5.135066925703908,2.630087045586084,12.709759842887506,721.5868161492507,1,4,0,0,0,0,21.11899773419708,0,0,0,16383,16383,1,0.0,0.0,0,0.0,0,2
501713,7,10581,0,144.7274216249483,161.39998524963994,0,513.671184346038,22324.85805053596,29866.73225374964,55239.79910740988,170071,2,445367,71986.28913654035,98519.11726268806,221025,5,46733.393687969794,2,0,0,180,244,14.672992059236435,22.327239830297785,533.9791199255778,344982.7486736334,1,4,0,0,0,1,144.7274216249483,0,0,0,16383,16383,3,0.0,0.0,0,0.0,0,2
462666,6,6473,0,88.31664513620552,98.49070108649045,0,317.93948747402345,13664.010816825594,35615.20221257911,73110.44222028751,224925,2,427909,82961.5868479707,121965.1000312576,264811,7,65562.27524395991,2,0,0,161,194,13.807393972948784,18.478226055712067,327.336938044177,210546.06968988248,1,4,0,0,0,1,88.31664513620552,0,0,0,16383,16383,1,0.0,0.0,0,0.0,0,2
161557,4,167,0,0.0,0.0,0,45.81387726664845,1005.9508883963186,18435.400836135334,25466.318215785835,55032,1,158518,39973.050535210496,50881.25003294183,105446,2,37628.58449262908,5,0,0,128,112,30.684531061497204,29.982404124685186,15.208056985426158,1204.4781132457515,1,3,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,2
449264,6,5063,0,68.95372500383972,76.89717728384518,0,250.7548562775079,10691.18711711246,37588.356486006494,79244.51547449481,243753,2,421917,86728.84243711815,130012.90082448428,279841,7,72025.26250355146,2,0,0,155,177,13.51027864047572,17.157057460903737,256.40729812784207,164400.86765490723,1,4,0,0,0,1,68.95372500383972,0,0,0,16383,16383,1,0.0,0.0,0,0.0,0,2
125642,4,101,0,0.0,0.0,0,27.7450294931433,609.2070510593427,18115.288322671127,23802.22583501003,50185,1,106945,29680.653838684437,38550.27519362328,74802,3,22788.384604614763,3,0,0,101,83,35.36668341816934,29.346795113310183,9.210047583141844,729.4357685848341,1,2,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,2
97828,3,50,0,0.0,0.0,0,13.75153012587598,301.94702505574844,17867.37576561344,22513.462103677582,46430,1,67003,21709.661528278684,29000.49699111868,51069,4,11295.32592449485,2,0,0,80,61,38.99279709524697,28.854544892931024,4.564862575894045,361.5371160108084,1,1,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,2
270374,4,25,0,0.0,0.0,0,6.944929179144797,63.15587885326674,33920.87126009893,69454.83348954657,204596,1,252862,65964.49358555884,103577.00810770436,212275,7,57385.31270428334,1,0,0,103,85,24.37963549550871,18.759275998927883,2.305390527709943,43.57188097359716,1,2,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,2
988402,6,3925,0,68.68821760907404,83.09199661273892,0,189.87520833790168,8356.524023285901,111758.66724932069,186324.9900363679,533093,2,756587,143524.79994505053,238338.01019162504,550379,3,382872.5272055882,6,0,0,163,135,8.094784115659305,9.1625259299434,206.9443819656537,128584.7088658776,1,4,0,0,0,0,68.68821760907404,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,2
262937,5,120,0,0.0,0.0,0,33.12368680253778,666.5242660182612,29215.311738374992,56662.68634607004,160485,2,261972,65493.13926430934,96122.75645388248,201462,4,62368.89887930168,4,0,0,132,116,22.830160444392103,22.830160444392103,10.995509363013005,776.2594685174093,2,4,0,0,0,1,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,2
447658,7,10311,0,140.61846115541246,156.81767353753713,0,507.4031083152052,21901.630166702114,24595.35854702226,40126.35170160338,118524,2,392881,59982.26030623404,77115.31502767462,175478,4,36032.83673590669,2,0,0,178,241,18.44453047411043,25.881466272345875,521.579284559875,335450.5413199752,1,4,0,0,0,1,140.61846115541246,0,0,0,16383,16383,3,0.0,0.0,0,0.0,0,2
521728,7,12687,0,173.642357278655,193.645914428814,0,613.9989900016567,26764.21974801753,26920.191728820144,46079.69659043192,141954,2,454315,66360.59052255987,86501.21704416524,198581,5,37082.1190112001,2,0,0,189,270,15.116678789412427,24.300160476844567,639.89940261544,413892.0628910844,1,4,0,0,0,1,173.642357278655,0,0,0,16383,16383,3,0.0,0.0,0,0.0,0,2
153783,4,153,0,0.0,0.0,0,41.90306207436554,920.0797888136874,18366.115793913028,25106.142633718944,53983,1,147355,37745.36773715191,48212.338083394185,98814,2,34416.5767372888,5,0,0,122,106,31.697934505844472,29.844833129057992,13.909849895082244,1101.6601116905138,1,3,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,2
479691,6,8264,0,112.9123379741861,125.9198117324472,0,403.2805693483617,17440.23145295748,33108.80875026002,65318.65355541733,201008,2,435521,78176.24142076139,111742.4045401682,245720,6,57352.68452282761,2,0,0,169,216,14.184803857666882,20.15643661088424,417.4351063248299,269161.8780204484,1,4,0,0,0,1,112.9123379741861,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,2
1165323,5,1,0,20.78210192272589,32.19549386569386,0,0.297204346962433,107.8768978116561,145521.27820027762,243179.3704356349,692282,2,872156,174948.86408168369,300401.7721541077,692865,3,519911.58419622126,7,0,0,151,77,5.251791992135528,2.786772210505938,12.567919049510111,711.2270466233973,1,4,0,0,0,0,20.78210192272589,0,0,0,16383,16383,1,0.0,0.0,0,0.0,0,2
91742,3,39,0,0.0,0.0,0,10.689679486014551,234.71692895672933,17813.131205226186,22231.473878156183,45609,1,58264,19965.56684078148,26910.95571681314,45876,5,8780.584747173301,2,0,0,75,56,39.78620967854553,28.746837977549628,3.5484718709367424,281.03897217819,1,0,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,2
670762,7,10249,0,144.97296950432445,163.70633468556008,0,495.748264087644,21644.263518557644,53058.35725501603,88666.02726738251,260353,2,550265,89706.98809190445,132302.59512373983,305484,4,143960.0005819159,3,0,0,183,232,12.982269397232368,19.846320769093712,519.694718822695,334550.870556012,1,4,0,0,0,0,144.97296950432445,0,0,0,16383,16383,3,0.0,0.0,0,0.0,0,2
500925,7,10498,0,143.5887519960739,160.13014115761433,0,509.7202772231643,22150.036069361588,29982.766964881863,55600.52377435623,171178,2,445015,72207.82904344721,98992.38195003038,221909,5,47113.46070544397,2,0,0,179,243,14.655519684044716,22.2495462518888,529.8079811609902,342269.1011599162,1,4,0,0,0,1,143.5887519960739,0,0,0,16383,16383,3,0.0,0.0,0,0.0,0,2
1132770,6,1051,0,34.01671068089718,46.45268781823482,0,50.85555489350074,2317.231235092303,138438.0252348892,230711.100236908,657054,2,850361,167985.05694487502,286531.2275361149,661683,3,491458.5436277853,7,0,0,155,92,5.873416468896683,4.306728964208191,64.79899639740502,34972.85296294045,1,4,0,0,0,0,34.01671068089718,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,2
227557,3,19,0,0.0,0.0,0,5.457242891833578,49.62713975319958,30429.83439047849,59128.13956219574,169924,1,204641,54806.626918827336,85591.53100318802,172747,7,45092.91159912853,1,0,0,94,76,28.27327349199277,20.818179937098517,1.811548504774643,34.23826674014586,1,1,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,2
522370,7,13002,0,177.9580300564703,198.45875165662508,0,629.3391717261528,27436.320713959805,26219.839255178,43960.806845916966,135214,2,453306,64934.61630561902,83649.13484221877,193000,4,35088.80518725102,2,0,0,191,274,15.358500068316031,24.77022619187049,655.8298827790289,424188.9743555344,1,4,0,0,0,1,177.9580300564703,0,0,0,16383,16383,3,0.0,0.0,0,0.0,0,2
158178,4,161,0,0.0,0.0,0,44.11389158951886,968.6237245717792,18405.28343768356,25309.75409790736,54576,1,153666,39004.70284714781,49721.10518725749,102563,2,36232.36224472475,5,0,0,125,109,31.125045699965327,29.922603620019004,14.64374152917867,1159.7843291109507,1,3,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,2
552365,5,33,0,4.1039814486819495,6.357860723003821,0,9.28945304440314,105.24598984626611,64541.64145952574,129148.30040360244,386137,2,493703,114916.62091506348,186660.41405241715,404356,7,178942.85134233662,3,0,0,135,108,11.03029874110952,10.543514704920222,5.54605128050571,198.36378637391132,1,4,0,0,0,0,4.1039814486819495,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,2
429968,5,3033,0,41.07766626148575,45.80980338248875,0,154.03170124641667,6411.326046707884,40429.03155246238,88075.50714286216,270860,2,413290,92152.41684545322,141599.01315284925,301478,8,81329.77913987802,2,0,0,145,152,13.082533010960429,15.255021347256328,154.29259665898962,97967.37757121946,1,4,0,0,0,1,41.07766626148575,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,2
581932,7,12017,0,166.3065747988594,186.2507413565982,0,581.2879673635822,25360.279925584597,36642.3735495842,61354.96295340214,184079,2,492565,74656.43175704079,102648.99284937378,236998,4,77146.31349136587,2,0,0,188,259,14.349091459170811,22.83412444523588,607.1577055464727,392150.8586055409,1,4,0,0,0,0,166.3065747988594,0,0,0,16383,16383,3,0.0,0.0,0,0.0,0,2
367311,5,61,0,0.0,0.0,0,16.841080603458664,243.35248120599272,40812.42145402951,90118.77622404948,273687,2,366352,91588.18907450096,143227.06286672386,300793,7,86973.23083869982,2,0,0,132,116,15.01479599103902,15.01479599103902,5.590448326022775,246.02298079496848,2,4,0,0,0,1,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,2
296653,4,28,0,0.0,0.0,0,7.858004002811477,71.45920945030558,36063.512421296735,75792.89301002336,225875,1,282457,72812.68948957263,114615.6837181706,236536,8,64929.8347364215,1,0,0,109,91,21.989895899611067,17.495613514218494,2.6084885140641827,49.30043291567642,1,2,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,2
178609,5,168,0,0.0,0.0,0,46.27910466851672,1008.4229516606345,19845.508005378742,29632.072381368256,69024,2,177639,44409.82616999524,58065.16133848344,121208,2,42490.00085267933,5,0,0,132,116,29.144529526449293,29.144529526449293,15.362490647418774,1204.660332512525,2,4,0,0,0,1,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,2
571791,5,32,0,4.632562815560803,7.1767354556052645,0,9.004460792715964,105.32937147974472,67108.13731524255,132762.29869303768,395840,2,505698,116819.22889773156,190265.2304722059,413500,7,189749.2080391447,3,0,0,136,107,10.84715993954942,10.297679476867655,5.768596049213867,214.6180137939923,1,4,0,0,0,0,4.632562815560803,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,2
420756,5,2064,0,27.769431751409257,30.968463507096203,0,107.8553589734505,4368.089041006217,41785.19062432872,92291.4872125483,283801,2,409171,94741.67097122774,147130.30799445816,311808,8,85771.82349570381,2,0,0,141,140,12.878324116121188,14.346975382760103,105.54229064786148,66251.54307940637,1,4,0,0,0,1,27.769431751409257,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,2
335023,4,33,0,0.0,0.0,0,9.19118164922856,83.58287605008059,39191.97596706727,85047.07356055974,256946,1,325670,82811.71855145496,130733.21887353186,271959,8,75945.5673636301,1,0,0,117,100,18.500644715119343,15.65054393879734,3.051040920074902,57.66467338925583,1,3,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,2
462690,6,6476,0,88.35089340338232,98.5288947456816,0,318.058320645036,13669.269014434283,35611.71218554417,73099.59254584502,224892,2,427920,82954.92349476476,121950.8654411303,264785,7,65550.84380113447,2,0,0,161,194,13.807919497261196,18.48056287963693,327.46239521912787,210627.68925952475,1,4,0,0,0,1,88.35089340338232,0,0,0,16383,16383,1,0.0,0.0,0,0.0,0,2
143986,4,135,0,0.0,0.0,0,36.97381307738391,811.846591724078,18278.78790750356,24652.17203184959,52661,1,133286,34937.56356895916,44848.40220212324,90454,2,30368.114913382968,4,0,0,115,98,32.97524311440353,29.67143662248125,12.273570581608292,972.0667900633769,1,3,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,2
202682,5,155,0,0.0,0.0,0,42.5235955543347,910.8203028403844,22520.328651582957,37348.56745134978,95134,2,201714,50428.53080480676,68929.55552008892,144118,3,48164.87819062696,5,0,0,132,116,27.34195123668622,27.34195123668622,14.115837885634548,1082.3636965829455,2,4,0,0,0,1,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,2
311214,4,30,0,0.0,0.0,0,8.363952953082752,76.060213979657,37250.78318839851,79304.91029275232,237667,1,298857,76607.38127066227,120732.38543060256,249979,8,69110.37164700033,1,0,0,112,95,20.66570404958204,16.795398492334044,2.77643981887559,52.47471257660322,1,2,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,2
397009,5,44,0,0.0,0.0,0,12.208188807343229,122.94736508182076,44112.14840212367,99638.04128706855,305896,2,396052,99013.01656874434,156629.65653468977,329056,8,93973.9042130914,2,0,0,132,116,12.7910894530992,12.7910894530992,4.052545693630215,95.1547325590509,2,4,0,0,0,1,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,2
1063511,5,6,0,18.011891245059072,27.903901936680587,0,1.7908033047498964,107.43990796324816,132070.68256979663,224238.9815422865,641432,2,809296,164977.59895721855,281509.50397580804,644944,3,463277.191491578,7,0,0,148,82,6.211593255226905,4.075155449815172,11.40159739467295,626.0412319545783,1,4,0,0,0,0,18.011891245059072,0,0,0,16383,16383,1,0.0,0.0,0,0.0,0,2
444794,7,10208,0,139.1867911963931,155.22107554889277,0,502.7278481543524,21689.41962377984,24533.07287267407,39979.33141184408,117884,2,390565,59792.37757541098,76864.79597184632,174806,4,36069.032697680064,2,0,0,178,239,18.562854738547,25.924073326666463,516.4318617559311,332048.1413317991,1,4,0,0,0,1,139.1867911963931,0,0,0,16383,16383,3,0.0,0.0,0,0.0,0,2
146007,4,138,0,0.0,0.0,0,37.99100211923588,834.1813575497788,18296.808699141024,24745.85241233497,52934,1,136189,35516.9758959284,45542.57665304197,92179,2,31203.546640640958,4,0,0,116,99,32.711660503647806,29.70721834632869,12.611229601895957,998.8093844701598,1,3,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,2
215101,5,148,0,0.0,0.0,0,40.5863315736336,860.4723765721578,23900.123916400385,41329.08979914038,108602,2,214133,53533.254916770136,74533.9087196809,155937,3,51092.24040103592,5,0,0,132,116,26.412098615648876,26.412098615648876,13.472757169167654,1019.2774782982927,2,4,0,0,0,1,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,2
