TotalLengthofFwdPacket,TotalLengthofBwdPacket,FwdPacketLengthMin,BwdPacketLengthMin,BwdPacketLengthMean,BwdPacketLengthStd,FlowBytess,FlowIATMax,FwdIATMin,BwdIATTotal,BwdIATMax,BwdIATMin,FwdURGFlags,FwdPacketss,BwdPacketss,PacketLengthMean,PacketLengthVariance,SYNFlagCount,RSTFlagCount,ECEFlagCount,DownUpRatio,FwdPacketBulkAvg,FwdBulkRateAvg,BwdBytesBulkAvg,BwdBulkRateAvg,SubflowBwdPackets,SubflowBwdBytes,BwdInitWinBytes,FwdActDataPkts,ActiveStd,ActiveMax,IdleMean,IdleStd,IdleMin,Label
382,0,0,0,0,0,379.5390687,403666,10,938196,735353,10,0,5.961346628,4.967788857,31.83333333,5527.424242,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,1
35038,1188,0,0,30.46153846,65.51570569,30408.03136,211396,0,1190798,215050,2,0,43.64869516,32.73652137,393.7608696,398511.6125,4,0,0,0,0,0,36226,32848,0,0,31856,36,0,0,0,0,0,0
13396,944,0,0,49.68421053,39.26413777,9803.981893,296835,2,1414063,365355,2,0,18.45938013,12.98993417,305.106383,300499.6189,4,0,0,0,0,0,14340,14469,0,0,16383,22,0,0,0,0,0,1
456,192,114,48,48,0,136507.2677,2258,6,3216,3205,4,0,842.6374552,842.6374552,84.66666667,1210,0,0,0,1,0,0,648,136507,0,0,0,3,0,0,0,0,0,0
0,0,0,0,0,0,0,351,0,2,2,2,0,2832.86119,5665.72238,0,0,0,0,0,2,0,0,0,0,0,0,47784,0,0,0,0,0,0,0
3132,1088,0,0,47.30434783,126.1169857,655992.5385,811,1,5899,1080,2,0,4818.902534,3575.314783,76.72727273,58602.20202,4,0,0,0,0,0,4220,985981,0,0,17376,16,0,0,0,0,0,0
948,9224,0,0,614.9333333,676.0667197,8779.894973,999462,4,1158020,1001056,3,0,10.35772116,12.94715145,363.2857143,318535.9153,4,0,0,1,0,0,10172,8887,0,0,8688,4,0,0,0,0,0,0
1278,525432,0,0,1207.889655,504.7649238,864235.4115,12941,1,608980,12941,1,0,390.5147575,713.7559644,781.4688427,495998.2702,4,0,0,1,0,0,526710,873549,0,0,34752,40,0,0,0,0,0,0
0,0,0,0,0,0,0,307,0,1,1,1,0,3246.753247,6493.506494,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
90,122,45,61,61,0,175496.6887,1189,10,9,9,9,0,1655.629139,1655.629139,51.4,76.8,0,0,0,1,0,0,212,175496,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,376,0,5,5,5,0,2624.671916,5249.343832,0,0,0,0,0,2,0,0,0,0,0,0,8688,0,0,0,0,0,0,0
22420,936,0,0,44.57142857,39.57596673,16161.05142,243477,2,1394865,310866,2,0,21.45027377,14.53083062,440.6792453,406141.9913,4,0,0,0,0,0,23356,20099,0,0,16383,26,0,0,0,0,0,1
0,0,0,0,0,0,0,361,0,2,2,2,0,2754.820937,5509.641873,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
0,0,0,0,0,0,0,315,0,2,2,2,0,3154.574132,6309.148265,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
0,0,0,0,0,0,0,342,0,4,4,4,0,2890.17341,5780.346821,0,0,0,0,0,2,0,0,0,0,0,0,8688,0,0,0,0,0,0,0
112,0,56,0,0,0,14000000,8,8,0,0,0,0,250000,0,56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
90,122,45,61,61,0,204830.9179,1025,8,2,2,2,0,1932.36715,1932.36715,51.4,76.8,0,0,0,1,0,0,212,204830,0,0,0,1,0,0,0,0,0,0
0,8192,0,0,910.2222222,690.1336425,35673.38301,179770,3,229146,179976,3,0,26.12796607,39.1919491,512,471500.8,4,0,0,1,0,0,8192,45010,0,0,5792,0,0,0,0,0,0,0
0,0,0,0,0,0,0,345,0,2,2,2,0,2881.84438,5763.688761,0,0,0,0,0,2,0,0,0,0,0,0,10136,0,0,0,0,0,0,0
0,0,0,0,0,0,0,322,0,5,5,5,0,3058.103976,6116.207951,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
0,0,0,0,0,0,0,45224,9,6,6,6,0,45.72613096,30.48408731,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
90,122,45,61,61,0,208047.105,1007,7,5,5,5,0,1962.708538,1962.708538,51.4,76.8,0,0,0,1,0,0,212,208047,0,0,0,1,0,0,0,0,0,0
90,122,45,61,61,0,214792.2999,975,7,5,5,5,0,2026.342452,2026.342452,51.4,76.8,0,0,0,1,0,0,212,214792,0,0,0,1,0,0,0,0,0,0
29564,1104,0,0,58.10526316,44.38705359,33314.35946,117283,1,889155,183553,3,0,40.1927514,20.63952099,538.0350877,468816.213,4,0,0,0,0,0,30668,42311,0,0,16383,32,0,0,0,0,0,1
0,0,0,0,0,0,0,315,0,2,2,2,0,3154.574132,6309.148265,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
486,57492,0,0,833.2173913,595.599423,346911.9108,9829,1,165990,12991,1,0,418.8456614,412.8621519,414.1285714,345608.0265,4,0,0,0,0,0,57978,381000,0,0,14480,12,0,0,0,0,0,0
416,192,88,24,48,27.71281292,335911.6022,1100,4,705,694,3,0,2209.944751,2209.944751,77.33333333,1216,0,0,0,1,0,0,608,335911,0,0,0,3,0,0,0,0,0,0
0,0,0,0,0,0,0,360,0,4,4,4,0,2747.252747,5494.505495,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
0,0,0,0,0,0,0,338,0,2,2,2,0,2941.176471,5882.352941,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
454,28850,0,0,641.1111111,642.5032445,1304312.992,4159,0,21803,5003,0,0,1958.427916,2002.937642,325.6,304946.0404,4,0,0,1,0,0,29304,1392246,0,0,14480,12,0,0,0,0,0,0
0,0,0,0,0,0,0,313,0,2,2,2,0,3174.603175,6349.206349,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
0,0,0,0,0,0,0,344,0,2,2,2,0,2890.17341,5780.346821,0,0,0,0,0,2,0,0,0,0,0,0,5792,0,0,0,0,0,0,0
454,14306,0,0,408.7428571,580.5983396,1558441.558,1034,1,8855,1308,1,0,3589.906029,3695.4915,210.8571429,206062.3271,4,0,0,1,0,0,14760,1833312,0,0,14480,12,0,0,0,0,0,0
0,0,0,0,0,0,0,325,0,5,5,5,0,3030.30303,6060.606061,0,0,0,0,0,2,0,0,0,0,0,0,13032,0,0,0,0,0,0,0
222,926,0,0,18.15686275,20.22510573,1149.02838,187468,1,998570,275048,1,0,50.04479009,51.04568589,11.25490196,272.3106193,4,0,0,1,0,0,1148,1150,0,0,20272,20,0,0,0,0,0,0
248,1640,0,0,328,449.1324972,2220.364079,234617,7,745651,495362,5,0,10.58436266,5.880201479,125.8666667,81077.40952,4,0,0,0,0,0,1888,5752,0,0,16383,4,0,0,0,0,0,1
0,0,0,0,0,0,0,317,0,5,5,5,0,3105.590062,6211.180124,0,0,0,0,0,2,0,0,0,0,0,0,20272,0,0,0,0,0,0,0
0,0,0,0,0,0,0,323,0,4,4,4,0,3058.103976,6116.207951,0,0,0,0,0,2,0,0,0,0,0,0,59368,0,0,0,0,0,0,0
0,0,0,0,0,0,0,319,0,4,4,4,0,3095.975232,6191.950464,0,0,0,0,0,2,0,0,0,0,0,0,10136,0,0,0,0,0,0,0
700,700,0,0,46.66666667,96.39551462,75835.5452,4724,2,17993,7268,1,0,758.355452,812.5236986,46.66666667,8971.678161,4,0,0,1,0,0,1400,108653,0,0,10136,6,0,0,0,0,0,0
0,0,0,0,0,0,0,327,0,3,3,3,0,3030.30303,6060.606061,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
432,1628,0,0,180.8888889,337.5708979,556155.5076,789,3,3071,1096,5,0,2699.784017,2429.805616,103,55314.52632,4,0,0,0,0,0,2060,908289,0,0,10136,6,0,0,0,0,0,0
90,122,45,61,61,0,212000,981,11,8,8,8,0,2000,2000,51.4,76.8,0,0,0,1,0,0,212,212000,0,0,0,1,0,0,0,0,0,0
486,72908,0,0,878.4096386,585.335406,430647.726,10880,1,168312,19014,1,0,481.1444196,487.0120345,442.1325301,361891.8248,4,0,0,1,0,0,73394,438037,0,0,14480,12,0,0,0,0,0,0
404,1630,0,0,181.1111111,338.0116287,464914.2857,1538,3,3840,1659,1,0,2285.714286,2057.142857,101.7,55464.85263,4,0,0,0,0,0,2034,646124,0,0,10136,6,0,0,0,0,0,0
34840,1188,0,0,30.46153846,65.51570569,302068.3989,71453,1,118777,71453,1,0,419.213388,326.9864426,400.3111111,401287.6774,4,0,0,0,0,0,36028,306754,0,0,30408,34,0,0,0,0,0,0
0,0,0,0,0,0,0,346,0,2,2,2,0,2873.563218,5747.126437,0,0,0,0,0,2,0,0,0,0,0,0,47784,0,0,0,0,0,0,0
16442,0,0,0,0,0,38348.77749,142481,2,347083,291297,2,0,37.3178713,11.66183478,747.3636364,510682.3377,4,0,0,0,0,0,16442,10193428,0,0,16383,12,0,0,0,0,0,1
90,0,0,0,0,0,351.4471814,99429,3,179136,179133,3,0,23.42981209,11.71490605,9,360,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,0
0,0,0,0,0,0,0,310,0,1,1,1,0,3215.434084,6430.868167,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
948,9224,0,0,614.9333333,676.0667197,10119.21816,999677,2,1004744,1000963,1,0,11.93773279,14.92216598,363.2857143,318535.9153,4,0,0,1,0,0,10172,10130,0,0,8688,4,0,0,0,0,0,0
454,16590,0,0,448.3783784,601.3564459,1364283.999,3170,0,11934,3997,1,0,2881.613704,2961.658529,230.3243243,226760.003,4,0,0,1,0,0,17044,1522737,0,0,14480,12,0,0,0,0,0,0
2084,0,0,0,0,0,7574.518506,122429,5,195464,195461,3,0,21.80763485,10.90381743,208.4,193024.7111,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,1
0,0,0,0,0,0,0,307,0,4,4,4,0,3215.434084,6430.868167,0,0,0,0,0,2,0,0,0,0,0,0,20272,0,0,0,0,0,0,0
0,0,0,0,0,0,0,27910,10,8,8,8,0,54.52661808,36.35107872,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
948,9224,0,0,709.5384615,678.6192619,6878.289705,999480,1,1477960,1000813,3,0,8.114380305,8.790578664,391.2307692,332648.5046,4,0,0,1,0,0,10172,7032,0,0,8688,4,0,0,0,0,0,0
0,0,0,0,0,0,0,3,3,0,0,0,0,666666.6667,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,9224,0,0,614.9333333,676.0667197,8766.063648,999240,3,1159856,1001779,1,0,10.34140422,12.92675528,363.2857143,318535.9153,4,0,0,1,0,0,10172,8880,0,0,8688,4,0,0,0,0,0,0
74,106,37,53,53,0,144230.7692,1234,11,3,3,3,0,1602.564103,1602.564103,43.4,76.8,0,0,0,1,0,0,180,144230,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,319,0,3,3,3,0,3105.590062,6211.180124,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
456,192,114,48,48,0,52516.41138,8782,3,10863,10854,2,0,324.1753789,324.1753789,84.66666667,1210,0,0,0,1,0,0,648,52516,0,0,0,3,0,0,0,0,0,0
178,0,0,0,0,0,170.3251488,406183,3,896599,896594,5,0,5.74129715,2.870648575,17.8,1408.177778,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,1
104,0,0,0,0,0,226.1238245,155723,1,316283,316282,1,0,13.04560526,6.522802631,10.4,480.7111111,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,1
414,740,0,0,105.7142857,180.5415135,1275.55532,335528,1,768104,524491,5,0,7.737337295,7.737337295,76.93333333,19336.92381,4,0,0,1,0,0,1154,2440,0,0,16383,2,0,0,0,0,0,1
1008,0,504,0,0,0,84000000,12,12,0,0,0,0,166666.6667,0,504,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
948,9224,0,0,614.9333333,676.0667197,9127.650716,1093461,3,1113872,1094781,2,0,8.973309787,13.45996468,391.2307692,332648.5046,4,0,0,1,0,0,5086,527675,15,9224,8688,4,0,0,0,0,0,0
0,0,0,0,0,0,0,92324,3,7,7,7,0,32.19056816,21.46037878,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,0
806,1052,0,0,50.0952381,127.9593313,15407.32387,50393,1,119958,51396,1,0,165.8484808,174.1409049,44.23809524,11116.38095,4,0,0,1,0,0,1858,15594,0,0,13032,10,0,0,0,0,0,0
0,0,0,0,0,0,0,348,0,4,4,4,0,2840.909091,5681.818182,0,0,0,0,0,2,0,0,0,0,0,0,5792,0,0,0,0,0,0,0
312,0,0,0,0,0,842.4372357,142346,3,280744,280738,6,0,16.20071607,8.100358036,31.2,4326.4,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,1
948,9224,0,0,614.9333333,676.0667197,10105.69653,1000682,4,1006028,1001988,1,0,9.934817661,14.90222649,391.2307692,332648.5046,4,0,0,1,0,0,5086,2267498,15,9224,8688,4,0,0,0,0,0,0
222,926,0,0,18.15686275,20.22510573,296.0859908,667824,1,3876693,755998,1,0,12.89573131,13.15364593,11.25490196,272.3106193,4,0,0,1,0,0,1148,313,0,0,20272,20,0,0,0,0,0,0
1454,8642,0,0,70.2601626,201.7203403,5831.280987,141521,1,1730834,142338,1,0,69.30999589,71.04274578,41.37704918,21640.91075,4,0,0,1,0,0,10096,5907,0,0,47784,58,0,0,0,0,0,0
90,122,45,61,61,0,194139.1941,1082,1,9,9,9,0,1831.501832,1831.501832,51.4,76.8,0,0,0,1,0,0,212,194139,0,0,0,1,0,0,0,0,0,0
90,122,45,61,61,0,203846.1538,1024,9,7,7,7,0,1923.076923,1923.076923,51.4,76.8,0,0,0,1,0,0,212,203846,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,47825,11,10,10,10,0,47.0315268,31.3543512,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
48,0,24,0,0,0,8000000,6,6,0,0,0,0,333333.3333,0,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,48604,5,6,6,6,0,44.27586818,29.51724545,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,0
948,9224,0,0,614.9333333,676.0667197,8473.43264,1067517,3,1199990,1068825,1,0,9.996184789,12.49523099,363.2857143,318535.9153,4,0,0,1,0,0,5086,77339,15,9224,8688,4,0,0,0,0,0,0
700,700,0,0,46.66666667,96.39551462,56317.63144,6077,1,24360,9713,1,0,563.1763144,603.403194,46.66666667,8971.678161,4,0,0,1,0,0,1400,59014,0,0,10136,6,0,0,0,0,0,0
90,122,45,61,61,0,197392.9236,1053,11,10,10,10,0,1862.197393,1862.197393,51.4,76.8,0,0,0,1,0,0,212,197392,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,317,0,1,1,1,0,3144.654088,6289.308176,0,0,0,0,0,2,0,0,0,0,0,0,10136,0,0,0,0,0,0,0
74,106,37,53,53,0,187304.8907,949,5,7,7,7,0,2081.165453,2081.165453,43.4,76.8,0,0,0,1,0,0,180,187304,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,375,0,5,5,5,0,2631.578947,5263.157895,0,0,0,0,0,2,0,0,0,0,0,0,10136,0,0,0,0,0,0,0
0,0,0,0,0,0,0,53939,6,1,1,1,0,39.75036769,26.50024513,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
0,0,0,0,0,0,0,114,0,3,3,3,0,8547.008547,17094.01709,0,0,0,0,0,2,0,0,0,0,0,0,5792,0,0,0,0,0,0,0
1278,525432,0,0,1207.889655,504.7649238,109177.719,2897543,1,4823801,2902866,1,0,45.60213053,90.16784901,802.9115854,492385.8456,4,0,0,1,0,0,263355,295970,435,525432,34752,40,0,0,0,0,0,0
0,0,0,0,0,0,0,101,0,6,6,6,0,9345.794393,18691.58879,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
0,0,0,0,0,0,0,363,0,3,3,3,0,2732.240437,5464.480874,0,0,0,0,0,2,0,0,0,0,0,0,8688,0,0,0,0,0,0,0
74,106,37,53,53,0,160570.9188,1116,3,2,2,2,0,1784.12132,1784.12132,43.4,76.8,0,0,0,1,0,0,180,160570,0,0,0,1,0,0,0,0,0,0
432,192,88,24,48,27.71281292,259351.6209,1128,4,1271,1259,5,0,1662.510391,1662.510391,79.11111111,1399.111111,0,0,0,1,0,0,624,259351,0,0,0,3,0,0,0,0,0,0
90,122,45,61,61,0,203259.8274,1038,3,2,2,2,0,1917.545542,1917.545542,51.4,76.8,0,0,0,1,0,0,212,203259,0,0,0,1,0,0,0,0,0,0
482,366,0,0,52.28571429,89.29485667,621.2663577,324847,5,1249794,716201,6,0,6.593628796,5.128377953,49.88235294,5240.485294,4,0,0,0,0,0,848,1175,0,0,16383,4,0,0,0,0,0,1
0,8192,0,0,910.2222222,690.1336425,36744.48855,161847,5,222391,162020,5,0,26.9124672,40.3687008,512,471500.8,4,0,0,1,0,0,8192,47897,0,0,5792,0,0,0,0,0,0,0
0,0,0,0,0,0,0,344,0,4,4,4,0,2873.563218,5747.126437,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
0,0,0,0,0,0,0,345,0,2,2,2,0,2881.84438,5763.688761,0,0,0,0,0,2,0,0,0,0,0,0,8688,0,0,0,0,0,0,0
0,0,0,0,0,0,0,359,0,2,2,2,0,2770.083102,5540.166205,0,0,0,0,0,2,0,0,0,0,0,0,8688,0,0,0,0,0,0,0
0,0,0,0,0,0,0,317,0,23,23,23,0,2941.176471,5882.352941,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
0,0,0,0,0,0,0,387,0,2,2,2,0,2570.694087,5141.388175,0,0,0,0,0,2,0,0,0,0,0,0,13032,0,0,0,0,0,0,0
3000,1512,0,0,100.8,74.74451724,1064150.943,907,3,3753,1284,3,0,3773.584906,3537.735849,141,36284.90323,4,0,0,0,0,0,4512,1467794,0,0,14480,12,0,0,0,0,0,0
0,0,0,0,0,0,0,24950,8,3,3,3,0,68.78998418,45.85998945,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
0,0,0,0,0,0,0,316,0,5,5,5,0,3115.264798,6230.529595,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
0,0,0,0,0,0,0,385,0,2,2,2,0,2583.979328,5167.958656,0,0,0,0,0,2,0,0,0,0,0,0,8688,0,0,0,0,0,0,0
486,61262,0,0,862.8450704,593.3531266,632897.3802,8870,1,96996,9109,1,0,717.4777582,727.7274404,434.8450704,359417.4085,4,0,0,1,0,0,61748,648266,0,0,14480,12,0,0,0,0,0,0
2728,1512,0,0,100.8,74.74451724,918544.1941,824,3,4142,1215,1,0,3466.204506,3249.566724,132.5,25628.64516,4,0,0,0,0,0,4240,1210045,0,0,14480,12,0,0,0,0,0,0
474,1049100,0,0,1411.978466,203.4023526,43513.73851,568777,1,24120005,569007,1,0,13.26671233,30.80364768,986.4417293,448517.18,4,0,0,2,0,0,1049574,43840,0,0,7240,2,0,0,0,0,0,0
3568,1512,0,0,100.8,74.74451724,1191369.606,818,3,3773,1245,1,0,3752.345216,3517.82364,158.75,65752.19355,4,0,0,0,0,0,5080,1649886,0,0,14480,12,0,0,0,0,0,0
948,9224,0,0,614.9333333,676.0667197,10086.49677,999652,3,1007918,1001023,2,0,11.89913107,14.87391383,363.2857143,318535.9153,4,0,0,1,0,0,10172,10099,0,0,8688,4,0,0,0,0,0,0
0,0,0,0,0,0,0,123,0,3,3,3,0,7936.507937,15873.01587,0,0,0,0,0,2,0,0,0,0,0,0,10136,0,0,0,0,0,0,0
74,106,37,53,53,0,164684.355,1077,9,7,7,7,0,1829.826167,1829.826167,43.4,76.8,0,0,0,1,0,0,180,164684,0,0,0,1,0,0,0,0,0,0
75776,0,0,0,0,0,94279.36183,295734,1,749203,370630,1,0,78.3836544,13.68603489,1010.346667,426154.7431,4,0,0,0,0,0,75776,331998,0,0,16383,58,0,0,0,0,0,1
0,0,0,0,0,0,0,315,0,2,2,2,0,3154.574132,6309.148265,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
0,0,0,0,0,0,0,316,0,2,2,2,0,3144.654088,6289.308176,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
0,0,0,0,0,0,0,352,0,2,2,2,0,2824.858757,5649.717514,0,0,0,0,0,2,0,0,0,0,0,0,5792,0,0,0,0,0,0,0
0,0,0,0,0,0,0,305,0,2,2,2,0,3257.32899,6514.65798,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
0,0,0,0,0,0,0,129,0,4,4,4,0,7518.796992,15037.59398,0,0,0,0,0,2,0,0,0,0,0,0,5792,0,0,0,0,0,0,0
112,0,56,0,0,0,112000000,1,1,0,0,0,0,2000000,0,56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,321,0,2,2,2,0,3095.975232,6191.950464,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
700,700,0,0,46.66666667,96.39551462,56586.23338,5368,2,24274,8615,2,0,565.8623338,606.2810719,46.66666667,8971.678161,4,0,0,1,0,0,1400,75773,0,0,10136,6,0,0,0,0,0,0
486,51274,0,0,788.8307692,600.378281,566017.103,9639,1,90956,9903,1,0,699.8665879,710.8020034,398.1538462,332801.7436,4,0,0,1,0,0,51760,574485,0,0,14480,12,0,0,0,0,0,0
76,108,38,54,54,0,158757.5496,1142,9,8,8,8,0,1725.625539,1725.625539,44.4,76.8,0,0,0,1,0,0,184,158757,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,315,0,2,2,2,0,3154.574132,6309.148265,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
948,9224,0,0,614.9333333,676.0667197,10121.91676,999023,3,1004428,1000570,2,0,9.950763622,14.92614543,391.2307692,332648.5046,4,0,0,1,0,0,10172,10139,0,0,8688,4,0,0,0,0,0,0
0,0,0,0,0,0,0,344,0,2,2,2,0,2890.17341,5780.346821,0,0,0,0,0,2,0,0,0,0,0,0,30408,0,0,0,0,0,0,0
456,200,114,48,50,2.309401077,132178.1181,2337,4,3412,3401,4,0,805.9641346,805.9641346,85.55555556,1139.777778,0,0,0,1,0,0,656,132178,0,0,0,3,0,0,0,0,0,0
112,0,56,0,0,0,37333333.33,3,3,0,0,0,0,666666.6667,0,56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,333,0,1,1,1,0,2994.011976,5988.023952,0,0,0,0,0,2,0,0,0,0,0,0,30408,0,0,0,0,0,0,0
700,700,0,0,46.66666667,96.39551462,26719.59692,25355,3,51902,35248,1,0,267.1959692,286.2813955,46.66666667,8971.678161,4,0,0,1,0,0,1400,53656,0,0,10136,6,0,0,0,0,0,0
0,0,0,0,0,0,0,348,0,4,4,4,0,2840.909091,5681.818182,0,0,0,0,0,2,0,0,0,0,0,0,30408,0,0,0,0,0,0,0
120,0,0,0,0,0,164.4851819,275783,5,673731,397929,8,0,8.224259097,6.853549248,10,545.4545455,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,1
76,108,38,54,54,0,182539.6825,1005,2,1,1,1,0,1984.126984,1984.126984,44.4,76.8,0,0,0,1,0,0,184,182539,0,0,0,1,0,0,0,0,0,0
90,122,45,61,61,0,193784.2779,1081,11,2,2,2,0,1828.153565,1828.153565,51.4,76.8,0,0,0,1,0,0,212,193784,0,0,0,1,0,0,0,0,0,0
454,17830,0,0,481.8918919,606.6342841,421815.1617,6576,1,42822,6857,1,0,876.6668205,853.596641,240.5789474,232845.847,4,0,0,0,0,0,18284,465988,0,0,14480,12,0,0,0,0,0,0
1974,522,0,0,34.8,27.46478264,1653.796078,393981,1,1501995,471335,2,0,11.26383547,9.938678355,75.63636364,45764.61364,4,0,0,0,0,0,2496,2623,0,0,16383,10,0,0,0,0,0,1
1062,0,0,0,0,0,2217.989524,238770,3,410101,322715,6,0,12.53101426,10.44251188,88.5,42721.36364,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,1
454,29760,0,0,633.1914894,636.6278224,1668912.947,1689,1,17492,2003,1,0,2540.874945,2596.111357,321.4255319,298899.6019,4,0,0,1,0,0,30214,1877812,0,0,14480,12,0,0,0,0,0,0
192,0,0,0,0,0,334.021092,268719,3,502876,491980,8,0,10.43815913,8.698465939,16,1396.363636,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,1
456,208,114,52,52,0,141336.739,2082,3,3159,3149,2,0,851.4261388,851.4261388,86.44444444,1067.777778,0,0,0,1,0,0,664,141336,0,0,0,3,0,0,0,0,0,0
0,0,0,0,0,0,0,325,0,3,3,3,0,3048.780488,6097.560976,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
0,0,0,0,0,0,0,110,0,3,3,3,0,8849.557522,17699.11504,0,0,0,0,0,2,0,0,0,0,0,0,52128,0,0,0,0,0,0,0
454,15482,0,0,442.3428571,595.8118013,1382253.448,2817,0,10873,3037,1,0,2949.084916,3035.822708,227.6571429,221912.9242,4,0,0,1,0,0,15936,1573770,0,0,14480,12,0,0,0,0,0,0
0,0,0,0,0,0,0,319,0,3,3,3,0,3105.590062,6211.180124,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
1458,8846,0,0,71.91869919,204.7074119,4850.427119,184481,1,2123850,185366,1,0,56.48789347,57.9000908,42.2295082,22298.48209,4,0,0,1,0,0,10304,4854,0,0,47784,58,0,0,0,0,0,0
486,42164,0,0,714.6440678,613.8304765,1742879.327,2648,0,23856,2945,1,0,2370.152425,2411.017122,361.440678,312776.0776,4,0,0,1,0,0,42650,1848480,0,0,14480,12,0,0,0,0,0,0
90,122,45,61,61,0,208251.4735,1004,8,6,6,6,0,1964.636542,1964.636542,51.4,76.8,0,0,0,1,0,0,212,208251,0,0,0,1,0,0,0,0,0,0
1278,525432,0,0,1207.889655,504.7649238,183992.8877,2266464,1,2862178,2266846,1,0,82.44066281,151.9563064,783.7946429,495650.9891,4,0,0,1,0,0,263355,885139,435,525432,34752,40,0,0,0,0,0,0
620,0,0,0,0,0,2672.033719,101820,4,186426,186416,10,0,25.85839083,12.92919542,62,17084.44444,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,1
454,15482,0,0,442.3428571,595.8118013,1395691.014,3037,1,10837,3290,1,0,2977.754423,3065.335435,227.6571429,221912.9242,4,0,0,1,0,0,15936,1575949,0,0,14480,12,0,0,0,0,0,0
486,62752,0,0,909.4492754,591.2151379,1537216.199,4822,1,40581,5062,1,0,1750.206622,1677.281346,445.3380282,373760.1119,4,0,0,0,0,0,63238,1614491,0,0,14480,12,0,0,0,0,0,0
0,0,0,0,0,0,0,118,0,2,2,2,0,8333.333333,16666.66667,0,0,0,0,0,2,0,0,0,0,0,0,5792,0,0,0,0,0,0,0
